DISTRICT,YEAR,PRODUCTION,AREA,YIELD,GDD,HEAT_STRESS_DAYS,PRECIP,PET,P_MINUS_PET,TMEAN,TMX,TMN,DTR,VPD,RH,VAP_KPA,CROP
Sanghar,2022.0,350.65,124.66,2.81,2332.3000745773315,91.0,22.2,23.0,-0.8000002,22.9,32.166668,13.633334,18.533333,0.0,100.0,13.283333,WHEAT
Sanghar,2023.0,356.25,125.18,2.85,2232.200110435486,119.0,9.599999,22.400002,-12.800001,22.366667,31.633333,13.099999,18.533335,0.0,100.0,12.8,WHEAT
Sanghar,2024.0,438.54,96.79,4.53,2206.4001026153564,91.0,29.900002,22.400002,7.5,22.150002,31.416666,12.883334,18.533335,0.0,100.0,12.716667,WHEAT
Tharparkar,2000.0,7.08,1.89,3.74,2329.500104904175,91.0,1.5,26.7,-25.2,22.816666,32.533337,13.100001,19.433334,0.0,100.0,13.333333,WHEAT
Tharparkar,2001.0,10.24,1.54,6.66,2299.6000938415527,119.0,2.5,26.5,-24.0,22.716667,32.5,13.016666,19.483335,0.0,100.0,13.133334,WHEAT
Tharparkar,2002.0,4.18,2.67,1.57,2359.500020980835,91.0,0.3,26.8,-26.5,23.033333,32.766666,13.383334,19.383333,0.0,100.0,13.366668,WHEAT
Tharparkar,2003.0,6.24,2.6,2.4,2326.9000244140625,119.0,5.9,26.5,-20.6,22.866667,32.600002,13.216667,19.383333,0.0,100.0,13.333333,WHEAT
Tharparkar,2004.0,2.0,1.19,1.68,2423.100114822388,120.0,0.6,27.1,-26.5,23.333334,33.066666,13.683334,19.383333,0.0,100.0,13.466667,WHEAT
Tharparkar,2005.0,3.33,1.7,1.95,2266.300067901612,91.0,3.6,26.400002,-22.8,22.516668,32.25,12.866666,19.383333,0.0,100.0,12.900001,WHEAT
Tharparkar,2006.0,5.77,1.68,3.43,2285.200117111206,119.0,24.0,26.400002,-2.4000006,22.666666,32.399998,13.016666,19.383333,0.0,100.0,13.166667,WHEAT
Tharparkar,2007.0,3.79,1.4,2.71,2382.500009536743,119.0,18.0,26.9,-8.9,23.183334,32.916668,13.533333,19.383333,0.0,100.0,13.45,WHEAT
Tharparkar,2008.0,3.7,1.34,2.76,2261.100128173828,91.0,10.3,26.400002,-16.100002,22.433334,32.166668,12.783334,19.383333,0.0,100.0,13.0,WHEAT
Tharparkar,2009.0,4.11,1.56,2.63,2459.4001293182373,119.0,1.7,27.1,-25.400002,23.6,33.333332,13.950001,19.383333,0.0,100.0,13.616666,WHEAT
Tharparkar,2010.0,8.69,2.59,3.35,2473.400001525879,119.0,2.4,27.2,-24.800001,23.666666,33.4,14.016666,19.383333,0.0,100.0,13.966667,WHEAT
Tharparkar,2011.0,12.42,4.16,2.98,2217.2001247406006,119.0,11.300001,26.2,-14.9,22.266668,32.0,12.616668,19.383333,0.0,100.0,13.033333,WHEAT
Tharparkar,2012.0,6.59,2.09,3.15,2253.600046157837,91.0,1.8000001,26.2,-24.400002,22.4,32.133335,12.75,19.383333,0.0,100.0,13.033333,WHEAT
Tharparkar,2013.0,5.87,2.05,2.86,2267.400079727173,91.0,9.4,26.5,-17.1,22.533333,32.266666,12.883334,19.383333,0.0,100.0,13.25,WHEAT
Tharparkar,2014.0,6.54,2.35,2.78,2167.600048065185,91.0,7.1,25.800001,-18.7,21.983332,31.716667,12.333333,19.383333,0.0,100.0,12.866666,WHEAT
Tharparkar,2015.0,6.66,2.39,2.78,2250.0000896453857,119.0,9.8,26.1,-16.300001,22.466667,32.2,12.816667,19.383333,0.0,100.0,13.2,WHEAT
Tharparkar,2016.0,6.54,2.19,2.99,2416.100091934204,120.0,16.6,26.900002,-10.299999,23.300001,33.033337,13.650001,19.383333,0.0,100.0,13.516667,WHEAT
Tharparkar,2017.0,4.64,1.64,2.83,2413.3000717163086,119.0,3.8000002,27.1,-23.300001,23.35,33.083332,13.700001,19.383333,0.0,100.0,13.866666,WHEAT
Tharparkar,2018.0,2.62,0.98,2.67,2425.5001125335693,119.0,1.0,27.1,-26.1,23.416666,33.15,13.766666,19.383333,0.0,100.0,13.766666,WHEAT
Tharparkar,2019.0,7.34,2.47,2.98,2272.900047302246,91.0,2.7,26.400002,-23.7,22.566666,32.3,12.916667,19.383333,0.0,100.0,13.083333,WHEAT
Tharparkar,2020.0,8.07,2.51,3.22,2225.2000694274902,120.0,10.900001,26.300001,-15.400001,22.266668,32.0,12.616666,19.383333,0.0,100.0,12.916667,WHEAT
Tharparkar,2021.0,6.78,2.5,2.71,2372.1000900268555,119.0,1.3000001,27.1,-25.800001,23.133333,32.86667,13.483334,19.383333,0.0,100.0,13.333333,WHEAT
Tharparkar,2022.0,5.98,2.37,2.52,2417.2000789642334,119.0,4.8,27.1,-22.3,23.366669,33.100002,13.716667,19.383333,0.0,100.0,13.833333,WHEAT
Tharparkar,2023.0,7.65,3.01,2.55,2341.700092315674,119.0,4.8,26.6,-21.8,22.966667,32.7,13.316667,19.383333,0.0,100.0,13.283333,WHEAT
Tharparkar,2024.0,7.79,1.41,5.52,2345.900058746338,120.0,13.900001,26.7,-12.8,22.916666,32.65,13.266666,19.383333,0.0,100.0,13.333333,WHEAT
Mirpurkhas,2000.0,220.79,79.24,2.79,2298.700046539306,91.0,3.2,23.800001,-20.6,22.65,32.133335,13.233334,18.9,0.0,100.0,12.766667,WHEAT
Mirpurkhas,2001.0,180.66,44.96,4.02,2272.3001022338867,91.0,5.0000005,23.7,-18.7,22.566668,32.033333,13.150001,18.883333,0.0,100.0,12.583333,WHEAT
Mirpurkhas,2002.0,167.56,78.74,2.13,2329.4000244140625,91.0,1.2,23.8,-22.6,22.866667,32.333332,13.466667,18.866667,0.0,100.0,12.850001,WHEAT
Mirpurkhas,2003.0,158.31,67.49,2.35,2311.400081634521,91.0,11.8,23.7,-11.900001,22.783333,32.25,13.383334,18.866667,0.0,100.0,12.866666,WHEAT
Mirpurkhas,2004.0,257.34,87.47,2.94,2374.2999877929688,91.0,2.1,24.1,-22.0,23.066666,32.533333,13.666667,18.866667,0.0,100.0,13.0,WHEAT
Mirpurkhas,2005.0,254.46,91.18,2.79,2230.2000484466557,91.0,10.5,23.6,-13.1,22.316666,31.783335,12.916667,18.866667,0.0,100.0,12.283333,WHEAT
Mirpurkhas,2006.0,205.22,59.72,3.44,2248.7999782562256,119.0,29.0,23.6,5.3999996,22.466667,31.933334,13.066667,18.866667,0.0,100.0,12.466667,WHEAT
Mirpurkhas,2007.0,214.14,60.95,3.51,2342.1000328063965,119.0,32.6,24.0,8.6,22.966667,32.433334,13.566667,18.866667,0.0,100.0,12.866666,WHEAT
Mirpurkhas,2008.0,217.0,63.07,3.44,2227.2000856399536,91.0,26.7,23.5,3.1999998,22.25,31.716667,12.850001,18.866667,0.0,100.0,12.433333,WHEAT
Mirpurkhas,2009.0,227.13,63.97,3.55,2434.700149536133,119.0,5.6,24.1,-18.5,23.466667,32.933334,14.066667,18.866667,0.0,100.0,12.95,WHEAT
Mirpurkhas,2010.0,243.58,66.37,3.67,2452.0000896453857,119.0,7.6,24.400002,-16.800001,23.550001,33.016666,14.150001,18.866667,0.0,100.0,13.366666,WHEAT
Mirpurkhas,2011.0,181.77,54.05,3.36,2201.900068283081,91.0,9.0,23.5,-14.5,22.183334,31.650002,12.783334,18.866667,0.0,100.0,12.433334,WHEAT
Mirpurkhas,2012.0,218.56,63.95,3.42,2232.200023651123,91.0,1.7,23.6,-21.900002,22.283333,31.75,12.883334,18.866667,0.0,100.0,12.400001,WHEAT
Mirpurkhas,2013.0,232.82,64.95,3.58,2258.100046157837,91.0,31.0,23.6,7.4000006,22.483332,31.950003,13.083333,18.866667,0.0,100.0,12.650001,WHEAT
Mirpurkhas,2014.0,212.37,62.89,3.38,2155.200083732605,91.0,13.900001,23.300001,-9.4,21.916666,31.383333,12.516667,18.866667,0.0,100.0,12.216667,WHEAT
Mirpurkhas,2015.0,187.57,63.7,2.94,2262.2000789642334,119.0,14.2,23.7,-9.500001,22.533333,32.0,13.133334,18.866667,0.0,100.0,12.683334,WHEAT
Mirpurkhas,2016.0,200.62,65.23,3.08,2379.30006980896,120.0,10.1,24.0,-13.900001,23.1,32.56667,13.700001,18.866667,0.0,100.0,12.849999,WHEAT
Mirpurkhas,2017.0,161.67,46.65,3.47,2379.7001152038574,119.0,6.2000003,24.0,-17.8,23.166666,32.633335,13.766667,18.866667,0.0,100.0,13.25,WHEAT
Mirpurkhas,2018.0,112.97,35.28,3.2,2413.100009918213,119.0,4.7,24.2,-19.5,23.35,32.816666,13.950001,18.866667,0.0,100.0,13.166667,WHEAT
Mirpurkhas,2019.0,214.79,63.83,3.37,2248.6000080108643,91.0,13.300001,23.6,-10.299999,22.433334,31.900002,13.033333,18.866667,0.0,100.0,12.533333,WHEAT
Mirpurkhas,2020.0,189.14,63.75,2.97,2206.600029945373,120.0,12.6,23.6,-11.0,22.166666,31.633333,12.766667,18.866667,0.0,100.0,12.366668,WHEAT
Mirpurkhas,2021.0,179.37,64.92,2.76,2341.3000316619878,119.0,12.900001,24.0,-11.1,22.966667,32.433334,13.566667,18.866667,0.0,100.0,12.8,WHEAT
Mirpurkhas,2022.0,225.32,73.91,3.05,2398.700183868408,119.0,14.900001,24.400002,-9.500001,23.266668,32.733334,13.866668,18.866667,0.0,100.0,13.316667,WHEAT
Mirpurkhas,2023.0,204.41,68.39,2.99,2317.400058746338,119.0,8.3,23.900002,-15.6,22.833334,32.3,13.433333,18.866667,0.0,100.0,12.8,WHEAT
Mirpurkhas,2024.0,180.42,54.22,3.33,2318.300067901612,120.0,28.800001,23.800001,5.0,22.766668,32.233334,13.366666,18.866667,0.0,100.0,12.733334,WHEAT
Umarkot,2000.0,63.8,33.63,1.9,2295.700092315674,91.0,2.8999999,25.400002,-22.5,22.633333,32.600002,12.733334,19.866667,0.0,100.0,12.716667,WHEAT
Umarkot,2001.0,127.06,29.11,4.36,2275.300058364868,119.0,3.0,25.1,-22.1,22.583334,32.56667,12.683334,19.883335,0.0,100.0,12.533333,WHEAT
Umarkot,2002.0,71.97,38.01,1.89,2332.4000339508057,91.0,0.6,25.2,-24.6,22.883333,32.833332,13.0,19.833334,0.0,100.0,12.783333,WHEAT
Umarkot,2003.0,42.62,29.96,1.42,2314.4000930786133,119.0,9.6,25.2,-15.6,22.800001,32.75,12.916667,19.833334,0.0,100.0,12.8,WHEAT
Umarkot,2004.0,42.86,29.86,1.44,2380.400068283081,120.0,1.1,25.5,-24.4,23.1,33.05,13.216667,19.833334,0.0,100.0,12.900001,WHEAT
Umarkot,2005.0,42.98,30.08,1.43,2236.000011444092,91.0,6.6000004,24.8,-18.2,22.35,32.3,12.466667,19.833334,0.0,100.0,12.216667,WHEAT
Umarkot,2006.0,127.58,37.25,3.42,2248.9000358581543,119.0,23.3,24.900002,-1.5999999,22.466667,32.416668,12.583333,19.833334,0.0,100.0,12.433333,WHEAT
Umarkot,2007.0,125.02,39.39,3.17,2336.000066757202,119.0,27.9,25.300001,2.6,22.933334,32.883335,13.05,19.833334,0.0,100.0,12.816667,WHEAT
Umarkot,2008.0,131.3,40.94,3.21,2224.3001317977905,91.0,17.1,25.0,-7.9000006,22.233335,32.183334,12.349999,19.833334,0.0,100.0,12.383334,WHEAT
Umarkot,2009.0,129.79,43.84,2.96,2434.900089263916,119.0,3.2,25.6,-22.4,23.466667,33.416668,13.583333,19.833334,0.0,100.0,12.933333,WHEAT
Umarkot,2010.0,166.11,46.34,3.58,2445.80006980896,119.0,4.7000003,25.7,-21.0,23.516668,33.466667,13.633334,19.833334,0.0,100.0,13.3,WHEAT
Umarkot,2011.0,100.91,30.88,3.27,2204.900077819824,119.0,10.700001,24.9,-14.2,22.199999,32.15,12.316667,19.833334,0.0,100.0,12.366666,WHEAT
Umarkot,2012.0,104.85,33.07,3.17,2235.100091934204,91.0,1.8000001,25.0,-23.2,22.300001,32.25,12.416667,19.833334,0.0,100.0,12.349999,WHEAT
Umarkot,2013.0,121.27,36.77,3.3,2251.9001388549805,119.0,19.1,25.0,-5.9,22.450003,32.399998,12.566667,19.833334,0.0,100.0,12.600001,WHEAT
Umarkot,2014.0,108.78,37.6,2.89,2152.3001022338867,91.0,10.3,24.8,-14.5,21.900002,31.85,12.016667,19.833334,0.0,100.0,12.183334,WHEAT
Umarkot,2015.0,111.41,38.11,2.92,2253.200101852417,119.0,11.9,24.9,-13.0,22.483335,32.433334,12.600001,19.833334,0.0,100.0,12.600001,WHEAT
Umarkot,2016.0,143.07,48.94,2.92,2379.4000701904297,120.0,11.0,25.400002,-14.400001,23.1,33.05,13.216667,19.833334,0.0,100.0,12.8,WHEAT
Umarkot,2017.0,74.86,27.06,2.77,2373.599977493286,119.0,4.5,25.6,-21.1,23.133333,33.083332,13.25,19.833334,0.0,100.0,13.2,WHEAT
Umarkot,2018.0,36.44,13.15,2.77,2410.000114440918,119.0,2.1000001,25.7,-23.6,23.333334,33.283337,13.45,19.833334,0.0,100.0,13.099999,WHEAT
Umarkot,2019.0,129.7,41.11,3.16,2245.400001525879,91.0,5.4,25.1,-19.7,22.416666,32.36667,12.533333,19.833334,0.0,100.0,12.483334,WHEAT
Umarkot,2020.0,116.45,40.13,2.9,2206.800087928772,120.0,11.7,24.9,-13.200001,22.166666,32.116665,12.283333,19.833334,0.0,100.0,12.3,WHEAT
Umarkot,2021.0,77.52,40.47,1.92,2344.600103378296,119.0,4.9,25.5,-20.6,22.983335,32.933334,13.099999,19.833334,0.0,100.0,12.700001,WHEAT
Umarkot,2022.0,142.99,49.06,2.91,2389.4000930786133,119.0,9.5,25.6,-16.099998,23.216667,33.166668,13.333333,19.833334,0.0,100.0,13.216667,WHEAT
Umarkot,2023.0,129.55,43.87,2.95,2311.500036239624,119.0,6.7,25.1,-18.4,22.800001,32.75,12.916667,19.833334,0.0,100.0,12.733334,WHEAT
Umarkot,2024.0,120.55,24.17,4.99,2327.600103378296,120.0,20.800001,25.300001,-4.5,22.816668,32.766666,12.933334,19.833334,0.0,100.0,12.666667,WHEAT
Dadu,2000.0,168.57,64.98,2.59,2147.100046157837,91.0,13.200001,21.5,-8.299999,21.816666,30.533333,13.133334,17.4,0.0,100.0,12.350001,WHEAT
Dadu,2001.0,190.1,55.79,3.41,2079.800086021424,91.0,12.9,21.2,-8.300001,21.5,30.216667,12.816667,17.4,0.0,100.0,12.116666,WHEAT
Dadu,2002.0,157.95,69.8,2.26,2192.0000705718994,91.0,10.6,21.4,-10.799999,22.1,30.816666,13.416667,17.4,0.0,100.0,12.583333,WHEAT
Dadu,2003.0,254.17,60.58,4.2,2156.10005569458,91.0,29.0,21.2,7.799999,21.916666,30.633333,13.233334,17.400002,0.0,100.0,12.683333,WHEAT
Dadu,2004.0,154.82,61.18,2.53,2249.4999771118164,91.0,14.000001,21.6,-7.6,22.383333,31.1,13.7,17.4,0.0,100.0,12.633334,WHEAT
Dadu,2005.0,186.59,67.03,2.78,2047.300004005432,91.0,30.900002,20.9,10.0,21.300001,30.016668,12.616668,17.4,0.0,100.0,12.2,WHEAT
Dadu,2006.0,112.94,45.87,2.46,2052.500121116638,119.0,32.9,21.0,11.9,21.383333,30.1,12.7,17.4,0.0,100.0,12.166667,WHEAT
Dadu,2007.0,145.39,49.13,2.96,2224.600048065185,91.0,51.600002,21.5,30.1,22.316666,31.033335,13.633334,17.400002,0.0,100.0,12.75,WHEAT
Dadu,2008.0,161.18,55.12,2.92,2114.80006313324,91.0,35.0,21.400002,13.599999,21.633333,30.35,12.950001,17.4,0.0,100.0,12.233334,WHEAT
Dadu,2009.0,197.28,70.1,2.81,2272.300104141236,91.0,26.6,21.6,4.999999,22.566668,31.283333,13.883334,17.4,0.0,100.0,12.55,WHEAT
Dadu,2010.0,260.74,69.58,3.75,2395.400047302246,91.0,18.5,22.2,-3.6999998,23.233332,31.950003,14.55,17.4,0.0,100.0,13.083333,WHEAT
Dadu,2011.0,275.99,75.07,3.68,2051.700041770935,91.0,27.1,21.0,6.0999994,21.35,30.066668,12.666667,17.4,0.0,100.0,12.066667,WHEAT
Dadu,2012.0,224.68,66.17,3.4,2065.6000804901123,91.0,9.900001,21.0,-11.1,21.366667,30.083334,12.683334,17.4,0.0,100.0,12.083333,WHEAT
Dadu,2013.0,261.16,73.29,3.56,2126.3000841140747,91.0,43.5,21.300001,22.2,21.75,30.466667,13.066667,17.4,0.0,100.0,12.333333,WHEAT
Dadu,2014.0,231.71,73.14,3.17,1989.1000719070437,91.0,16.0,21.0,-5.0,20.983334,29.700003,12.3,17.4,0.0,100.0,11.849999,WHEAT
Dadu,2015.0,234.77,74.04,3.17,2101.700101852417,91.0,23.9,21.300001,2.6000004,21.650002,30.366669,12.966667,17.4,0.0,100.0,12.25,WHEAT
Dadu,2016.0,257.57,75.79,3.4,2249.500093460083,91.0,17.3,21.7,-4.4,22.383333,31.1,13.7,17.400002,0.0,100.0,12.433334,WHEAT
Dadu,2017.0,223.36,75.25,2.97,2313.500022888184,91.0,19.8,22.0,-2.2000008,22.783333,31.5,14.100001,17.4,0.0,100.0,12.95,WHEAT
Dadu,2018.0,260.59,74.74,3.49,2310.6000804901123,91.0,20.8,22.0,-1.1999998,22.783335,31.5,14.100001,17.4,0.0,100.0,12.783333,WHEAT
Dadu,2019.0,239.72,76.42,3.14,2100.5000705718994,91.0,47.100002,21.2,25.900002,21.6,30.316668,12.916667,17.4,0.0,100.0,12.233334,WHEAT
Dadu,2020.0,271.5,84.35,3.22,1996.900068283081,91.0,27.199999,20.900002,6.3,21.016668,29.733332,12.333333,17.4,0.0,100.0,11.866666,WHEAT
Dadu,2021.0,248.39,79.61,3.12,2187.200108528137,91.0,34.8,21.9,12.9,22.116669,30.833334,13.433334,17.4,0.0,100.0,12.483334,WHEAT
Dadu,2022.0,285.08,79.56,3.58,2354.5000705718994,91.0,43.500004,22.300001,21.200003,23.016668,31.733332,14.333333,17.4,0.0,100.0,12.966667,WHEAT
Dadu,2023.0,252.93,79.97,3.16,2196.7001247406006,119.0,21.199999,21.6,-0.40000105,22.183334,30.900002,13.5,17.4,0.0,100.0,12.516667,WHEAT
Dadu,2024.0,153.58,68.55,2.24,2185.4999952316284,91.0,47.4,21.4,26.0,22.033333,30.75,13.350001,17.4,0.0,100.0,12.383334,WHEAT
Jamshoro,2000.0,114.98,36.74,3.13,2126.1000232696533,91.0,10.9,23.5,-12.6,21.699999,29.699999,13.716667,15.983333,0.0,100.0,12.5,WHEAT
Jamshoro,2001.0,83.3,25.26,3.3,2104.8000650405884,91.0,11.8,23.6,-11.8,21.633333,29.633333,13.650001,15.983334,0.0,100.0,12.2,WHEAT
Jamshoro,2002.0,62.43,14.02,4.45,2209.300024032593,91.0,5.0,23.7,-18.7,22.199999,30.199999,14.216667,15.983334,0.0,100.0,12.700001,WHEAT
Jamshoro,2003.0,57.61,37.85,1.52,2224.200092315674,91.0,30.000002,23.7,6.3000007,22.300001,30.300001,14.316667,15.983334,0.0,100.0,12.900001,WHEAT
Jamshoro,2004.0,57.33,37.55,1.53,2207.7001056671143,91.0,9.9,23.6,-13.700001,22.150002,30.15,14.166667,15.983334,0.0,100.0,12.95,WHEAT
Jamshoro,2005.0,57.69,37.93,1.52,2088.700080871582,91.0,32.4,23.4,9.000001,21.533333,29.533335,13.55,15.983334,0.0,100.0,12.283333,WHEAT
Jamshoro,2006.0,84.26,27.97,3.01,2097.800035476685,91.0,59.700005,23.400002,36.3,21.633333,29.633333,13.650001,15.983334,0.0,100.0,12.200001,WHEAT
Jamshoro,2007.0,91.33,29.14,3.13,2199.80006980896,91.0,68.4,23.6,44.8,22.183334,30.183334,14.2,15.983334,0.0,100.0,12.916667,WHEAT
Jamshoro,2008.0,98.82,30.41,3.25,2060.6000871658325,91.0,60.5,23.300001,37.2,21.333334,29.333334,13.349999,15.983334,0.0,100.0,12.483334,WHEAT
Jamshoro,2009.0,107.7,36.01,2.99,2272.000102996826,91.0,17.1,24.1,-7.0,22.566668,30.566666,14.583333,15.983334,0.0,100.0,12.700001,WHEAT
Jamshoro,2010.0,141.47,42.19,3.35,2368.000059127808,91.0,18.1,24.400002,-6.3000007,23.083334,31.083334,15.099999,15.983334,0.0,100.0,13.266666,WHEAT
Jamshoro,2011.0,134.0,40.74,3.29,2084.9000244140625,91.0,23.2,23.4,-0.20000029,21.533333,29.533333,13.55,15.983334,0.0,100.0,12.25,WHEAT
Jamshoro,2012.0,133.63,38.73,3.45,2065.300051689148,91.0,4.0,23.2,-19.2,21.366667,29.366669,13.383334,15.983334,0.0,100.0,12.216667,WHEAT
Jamshoro,2013.0,137.55,40.08,3.43,2129.000066757202,91.0,73.5,23.4,50.1,21.766668,29.766668,13.783334,15.983335,0.0,100.0,12.516667,WHEAT
Jamshoro,2014.0,128.64,38.61,3.33,2006.7000875473025,91.0,27.0,23.2,3.7999992,21.083334,29.083334,13.100001,15.983334,0.0,100.0,11.983334,WHEAT
Jamshoro,2015.0,116.95,38.26,3.06,2202.300024032593,91.0,29.1,23.800001,5.2999997,22.199999,30.200003,14.216667,15.983334,0.0,100.0,12.366668,WHEAT
Jamshoro,2016.0,116.7,38.26,3.05,2249.9000339508057,91.0,21.5,23.900002,-2.3999999,22.383333,30.383333,14.400001,15.983334,0.0,100.0,12.616666,WHEAT
Jamshoro,2017.0,99.86,31.78,3.14,2240.5000343322754,91.0,18.800001,23.9,-5.1000013,22.383333,30.383333,14.400001,15.983334,0.0,100.0,13.05,WHEAT
Jamshoro,2018.0,115.49,35.46,3.26,2253.000095367432,91.0,15.500001,24.0,-8.499999,22.466667,30.466667,14.483334,15.983334,0.0,100.0,12.966667,WHEAT
Jamshoro,2019.0,116.63,38.04,3.07,2108.400047302246,91.0,37.2,23.400002,13.799999,21.65,29.65,13.666667,15.983334,0.0,100.0,12.350001,WHEAT
Jamshoro,2020.0,117.05,38.83,3.01,2068.0000734329224,91.0,25.1,23.300001,1.799999,21.400002,29.4,13.416667,15.983334,0.0,100.0,12.066667,WHEAT
Jamshoro,2021.0,106.42,39.02,2.73,2212.3000564575195,91.0,29.400002,24.2,5.2,22.25,30.25,14.266667,15.983334,0.0,100.0,12.55,WHEAT
Jamshoro,2022.0,110.87,42.29,2.62,2306.20005607605,91.0,54.5,24.300001,30.199997,22.75,30.75,14.766666,15.983334,0.0,100.0,13.083333,WHEAT
Jamshoro,2023.0,143.85,42.68,3.37,2198.400097846985,91.0,20.4,23.7,-3.2999997,22.183334,30.183334,14.2,15.983334,0.0,100.0,12.650001,WHEAT
Jamshoro,2024.0,123.06,18.44,6.67,2283.8001022338867,91.0,64.4,24.0,40.4,22.566668,30.566668,14.583333,15.983335,0.0,100.0,12.616666,WHEAT
Hyderabad,2000.0,52.6,62.14,0.85,2556.900047302246,91.0,5.1,25.3,-20.2,24.066666,31.566666,16.583334,14.983334,0.0,100.0,14.3,WHEAT
Hyderabad,2001.0,123.54,55.34,2.23,2529.1000442504883,91.0,5.9,25.1,-19.2,23.983332,31.483335,16.5,14.983335,0.0,100.0,13.883334,WHEAT
Hyderabad,2002.0,53.86,50.87,1.06,2589.300094604492,91.0,1.7,25.5,-23.800001,24.300001,31.800001,16.816668,14.983334,0.0,100.0,14.416667,WHEAT
Hyderabad,2003.0,99.48,38.24,2.6,2571.1000938415527,91.0,14.3,25.400002,-11.1,24.216667,31.716667,16.733334,14.983334,0.0,100.0,14.55,WHEAT
Hyderabad,2004.0,254.59,87.76,2.9,2623.4000701904297,91.0,3.7,25.5,-21.8,24.433334,31.933334,16.95,14.983334,0.0,100.0,14.55,WHEAT
Hyderabad,2005.0,239.53,85.59,2.8,2487.000047683716,91.0,16.0,24.900002,-8.9,23.733332,31.233332,16.25,14.983334,0.0,100.0,14.0,WHEAT
Hyderabad,2006.0,36.82,11.82,3.12,2502.4000244140625,119.0,44.0,25.0,19.0,23.866667,31.366667,16.383333,14.983334,0.0,100.0,14.066667,WHEAT
Hyderabad,2007.0,62.43,13.09,4.77,2589.4001121521,119.0,44.4,25.2,19.2,24.333334,31.833334,16.85,14.983334,0.0,100.0,14.600001,WHEAT
Hyderabad,2008.0,55.69,14.25,3.91,2479.300033569336,91.0,43.1,24.900002,18.199997,23.633333,31.133333,16.15,14.983335,0.0,100.0,14.100001,WHEAT
Hyderabad,2009.0,57.17,14.91,3.83,2688.400020599365,119.0,6.6,25.7,-19.1,24.866667,32.36667,17.383333,14.983334,0.0,100.0,14.616666,WHEAT
Hyderabad,2010.0,63.34,16.38,3.87,2705.8001956939697,91.0,9.1,25.800001,-16.7,24.950003,32.45,17.466667,14.983334,0.0,100.0,15.066667,WHEAT
Hyderabad,2011.0,57.19,14.76,3.87,2461.500078201294,91.0,10.6,24.900002,-14.3,23.616667,31.116669,16.133333,14.983334,0.0,100.0,14.133334,WHEAT
Hyderabad,2012.0,55.33,15.08,3.67,2487.4000701904297,91.0,1.1,24.900002,-23.800001,23.683334,31.183334,16.2,14.983334,0.0,100.0,14.100001,WHEAT
Hyderabad,2013.0,54.98,15.04,3.66,2514.900045394897,91.0,51.000004,24.900002,26.100002,23.9,31.4,16.416666,14.983334,0.0,100.0,14.366668,WHEAT
Hyderabad,2014.0,50.05,14.43,3.47,2420.800037384033,91.0,21.500002,24.7,-3.1999989,23.383333,30.883333,15.900001,14.983334,0.0,100.0,13.833333,WHEAT
Hyderabad,2015.0,53.54,15.47,3.46,2531.2000675201416,119.0,18.0,25.1,-7.0999994,24.016668,31.516668,16.533333,14.983335,0.0,100.0,14.3,WHEAT
Hyderabad,2016.0,47.44,15.09,3.14,2628.500093460083,91.0,14.400001,25.7,-11.300001,24.466667,31.966667,16.983334,14.983334,0.0,100.0,14.483334,WHEAT
Hyderabad,2017.0,47.12,13.32,3.54,2627.300079345703,119.0,8.400001,25.5,-17.1,24.533335,32.033333,17.050001,14.983334,0.0,100.0,14.900001,WHEAT
Hyderabad,2018.0,63.93,15.37,4.16,2672.900020599365,119.0,5.4,25.9,-20.5,24.783333,32.283333,17.300001,14.983334,0.0,100.0,14.8,WHEAT
Hyderabad,2019.0,62.5,15.38,4.06,2508.400194168091,91.0,16.2,25.1,-8.9,23.866669,31.366667,16.383333,14.983334,0.0,100.0,14.216667,WHEAT
Hyderabad,2020.0,65.06,16.26,4.0,2473.9000339508057,91.0,13.900001,24.9,-11.0,23.633333,31.133333,16.15,14.983334,0.0,100.0,14.05,WHEAT
Hyderabad,2021.0,61.09,16.41,3.72,2601.100103378296,119.0,11.1,25.8,-14.7,24.400002,31.900002,16.916668,14.983334,0.0,100.0,14.350001,WHEAT
Hyderabad,2022.0,63.45,15.23,4.17,2661.300035476685,91.0,25.900002,25.8,0.10000086,24.716667,32.216667,17.233334,14.983334,0.0,100.0,14.900001,WHEAT
Hyderabad,2023.0,57.91,15.3,3.79,2574.1000595092773,119.0,10.3,25.300001,-15.000001,24.25,31.75,16.766668,14.983334,0.0,100.0,14.350001,WHEAT
Hyderabad,2024.0,148.75,48.63,3.06,2594.900079727173,91.0,40.5,25.300001,15.200001,24.283333,31.783335,16.800001,14.983335,0.0,100.0,14.366666,WHEAT
Matiari,2000.0,112.11,31.38,3.57,2377.5001163482666,91.0,5.9,24.0,-18.1,23.083334,31.366669,14.850001,16.516666,0.0,100.0,13.433333,WHEAT
Matiari,2001.0,79.05,18.74,4.22,2354.7001247406006,91.0,8.2,24.0,-15.800001,23.016668,31.300001,14.783333,16.516668,0.0,100.0,12.866666,WHEAT
Matiari,2002.0,105.45,43.9,2.4,2453.200090408325,91.0,3.0,24.1,-21.1,23.550001,31.833334,15.316667,16.516668,0.0,100.0,13.7,WHEAT
Matiari,2003.0,46.34,33.5,1.38,2471.300117492676,91.0,16.8,24.1,-7.3,23.666666,31.950003,15.433334,16.516666,0.0,100.0,13.849999,WHEAT
