DISTRICT,YEAR,PRODUCTION,AREA,YIELD,GDD,HEAT_STRESS_DAYS,PRECIP,PET,TMEAN,DTR,CROP,GDD_lag1,GDD_roll3_mean,HEAT_STRESS_DAYS_lag1,HEAT_STRESS_DAYS_roll3_mean,PRECIP_lag1,PRECIP_roll3_mean,PET_lag1,PET_roll3_mean,TMEAN_lag1,TMEAN_roll3_mean,YIELD_lag1,YIELD_lag2,YIELD_lag3,AREA_lag1,YIELD_roll3_mean,YIELD_roll3_std,AREA_roll3_mean,YEAR_INDEX
Tharparkar,2011,1.79,0.06,31.2,2854.700071334839,184.0,199.59999,36.3,30.516668,12.350001,COTTON,2959.3999996185303,2926.266756693522,184.0,184.0,533.7,363.43334000000004,37.7,37.56666666666666,31.083334,30.905557,6.8,6.15,4.85,0.98,5.933333333333334,0.9928914005737669,0.9333333333333332,11
Tharparkar,2012,5.85,1.03,5.68,2888.2001419067383,184.0,185.70001,37.7,30.700003,12.349999,COTTON,2854.700071334839,2928.26674524943,184.0,184.0,199.59999,350.9666633333334,36.3,37.46666666666667,30.516668,30.916668,31.2,6.8,6.15,0.06,14.716666666666667,14.278684579937094,0.7133333333333334,12
Tharparkar,2013,6.77,1.13,5.99,2860.300210952759,184.0,287.0,36.100002,30.550001,12.350001,COTTON,2888.2001419067383,2900.7667376200357,184.0,184.0,185.70001,306.3333333333333,37.7,37.23333333333333,30.700003,30.76666833333333,5.68,31.2,6.8,1.03,14.560000000000002,14.42153944625885,0.6900000000000001,13
Tharparkar,2014,5.85,1.08,5.39,2936.800094604492,184.0,229.8,37.7,30.966667,12.349999,COTTON,2860.300210952759,2867.7334747314453,184.0,184.0,287.0,224.1,36.100002,36.700000666666675,30.550001,30.588890666666668,5.99,5.68,31.2,1.13,14.29,14.645309829430035,0.7399999999999999,14
Tharparkar,2015,5.52,1.05,5.24,2906.600034713745,184.0,319.1,37.4,30.800001,12.349999,COTTON,2936.800094604492,2895.100149154663,184.0,184.0,229.8,234.16666999999998,37.7,37.16666733333333,30.966667,30.738890333333334,5.39,5.99,5.68,1.08,5.686666666666667,0.3000555504124657,1.08,15
Tharparkar,2016,4.42,0.91,4.86,2945.600011825561,184.0,198.09999,37.7,31.016668,12.349999,COTTON,2906.600034713745,2901.2334467569985,184.0,184.0,319.1,278.6333333333333,37.4,37.066667333333335,30.800001,30.772223,5.24,5.39,5.99,1.05,5.540000000000002,0.39686269665968094,1.0866666666666667,16
Tharparkar,2017,4.13,0.96,4.29,2940.4001636505127,184.0,277.9,37.5,30.983335,12.350001,COTTON,2945.600011825561,2929.6667137145996,184.0,184.0,198.09999,248.99999666666668,37.7,37.6,31.016668,30.92777866666667,4.86,5.24,5.39,0.91,5.163333333333335,0.2731910198621579,1.0133333333333334,17
Tharparkar,2018,0.77,0.22,3.57,2943.7000007629395,184.0,126.8,37.4,31.0,12.350001,COTTON,2940.4001636505127,2930.86673672994,184.0,184.0,277.9,265.03333,37.5,37.53333333333333,30.983335,30.933334666666667,4.29,4.86,5.24,0.96,4.796666666666668,0.4781561809004723,0.9733333333333333,18
Tharparkar,2019,3.87,0.91,4.24,2957.900117874145,184.0,387.90002,37.7,31.083334,12.349999,COTTON,2943.7000007629395,2943.2333920796714,184.0,184.0,126.8,200.93332999999996,37.4,37.53333333333333,31.0,31.000000999999997,3.57,4.29,4.86,0.22,4.240000000000001,0.6464518543557524,0.6966666666666667,19
Tharparkar,2020,0.63,0.27,2.35,3008.000068664551,184.0,381.80002,38.4,31.35,12.350001,COTTON,2957.900117874145,2947.333427429199,184.0,184.0,387.90002,264.20000666666664,37.7,37.53333333333333,31.083334,31.022223,4.24,3.57,4.29,0.91,4.033333333333334,0.40203648258998037,0.6966666666666667,20
Tharparkar,2021,4.85,0.89,5.47,2922.000093460083,184.0,194.5,37.4,30.883333,12.350001,COTTON,3008.000068664551,2969.8667291005454,184.0,184.0,381.80002,298.8333466666666,38.4,37.833333333333336,31.35,31.14444466666667,2.35,4.24,3.57,0.27,3.386666666666668,0.9582449234581532,0.4666666666666666,21
Tharparkar,2022,3.01,0.94,3.2,2906.100034713745,184.0,518.60004,37.7,30.800001,12.349999,COTTON,2922.000093460083,2962.6334266662598,184.0,184.0,194.5,321.40001333333333,37.4,37.833333333333336,30.883333,31.105555666666664,5.47,2.35,4.24,0.89,4.0200000000000005,1.5715915499900057,0.69,22
Tharparkar,2023,9.11,1.41,6.44,2872.3001976013184,184.0,392.5,36.3,30.616669,12.350001,COTTON,2906.100034713745,2945.3667322794595,184.0,184.0,518.60004,364.96668666666665,37.7,37.833333333333336,30.800001,31.011111333333332,3.2,5.47,2.35,0.94,3.6733333333333342,1.612957945308346,0.7000000000000001,23
Tharparkar,2024,4.05,1.03,3.92,3047.4001064300537,184.0,429.0,37.7,31.566668,12.350001,COTTON,2872.3001976013184,2900.133441925049,184.0,184.0,392.5,368.5333466666666,36.3,37.13333333333333,30.616669,30.766667666666667,6.44,3.2,5.47,1.41,5.036666666666668,1.662899074909035,1.0799999999999998,24
Tharparkar,2003,15.62,1.0,15.67,5154.40020942688,0.0,312.0,60.2,27.390911,15.518182,SUGARCANE,5319.500068664551,5277.86678314209,0.0,0.0,59.300003,158.20000100000001,61.2,60.900001,27.872728,27.742425333333333,48.29,82.51,19.99,0.55,50.26333333333333,31.306678733671728,0.5466666666666667,3
Tharparkar,2004,6.93,0.2,35.0,5383.100112915039,0.0,154.9,61.300003,28.045454,15.518182,SUGARCANE,5154.40020942688,5234.46680577596,0.0,0.0,312.0,197.43333433333336,60.2,60.53333333333333,27.390911,27.624244,15.67,48.29,82.51,1.0,48.82333333333333,33.423191549182334,0.6366666666666667,4
Tharparkar,2005,20.12,0.5,40.45,5117.9001750946045,0.0,284.1,60.0,27.272728,15.518182,SUGARCANE,5383.100112915039,5285.666797002156,0.0,0.0,154.9,175.400001,61.300003,60.900001,28.045454,27.769697666666662,35.0,15.67,48.29,0.2,32.98666666666667,16.402933680696673,0.5833333333333334,5
Tharparkar,2006,50.02,0.99,50.34,5276.300104141235,0.0,388.4,60.600002,27.763636,15.518183,SUGARCANE,5117.9001750946045,5218.466832478841,0.0,0.0,284.1,250.33333333333334,60.0,60.500001,27.272728,27.569697666666666,40.45,35.0,15.67,0.5,30.373333333333335,13.0217753525905,0.5666666666666668,6
Tharparkar,2007,84.17,1.71,49.08,5283.10012626648,0.0,323.9,60.9,27.781818,15.518182,SUGARCANE,5276.300104141235,5259.10013071696,0.0,0.0,388.4,275.8,60.600002,60.63333500000001,27.763636,27.693939333333333,50.34,40.45,35.0,0.99,41.93,7.776355187361233,0.5633333333333334,7
Tharparkar,2008,59.33,1.42,41.91,5205.300233840942,0.0,247.30002,60.0,27.5,15.518182,SUGARCANE,5283.10012626648,5225.766801834106,0.0,0.0,323.9,332.1333333333334,60.9,60.500000666666665,27.781818,27.606060666666668,49.08,50.34,40.45,1.71,46.623333333333335,5.383254901389417,1.0666666666666667,8
Tharparkar,2009,48.87,1.0,48.98,5388.200235366821,0.0,320.5,62.0,28.09091,15.518183,SUGARCANE,5205.300233840942,5254.900154749553,0.0,0.0,247.30002,319.8666733333333,60.0,60.500000666666665,27.5,27.681818000000003,41.91,49.08,50.34,1.42,47.10999999999999,4.547185942976148,1.3733333333333333,9
Tharparkar,2010,49.73,0.92,53.82,5414.500036239624,0.0,545.2,61.8,28.163635,15.518182,SUGARCANE,5388.200235366821,5292.200198491414,0.0,0.0,320.5,297.23334,62.0,60.96666666666667,28.09091,27.79090933333333,48.98,41.91,49.08,1.0,46.656666666666666,4.111037987337651,1.3766666666666667,10
Tharparkar,2011,40.5,0.8,50.36,5217.200149536133,0.0,201.3,59.7,27.57273,15.518183,SUGARCANE,5414.500036239624,5336.000168482463,0.0,0.0,545.2,371.00000666666665,61.8,61.26666666666666,28.163635,27.918181666666666,53.82,48.98,41.91,0.92,48.23666666666666,5.989693926515212,1.1133333333333333,11
Tharparkar,2012,55.79,1.03,54.05,5151.800210952759,0.0,187.8,60.9,27.345457,15.518182,SUGARCANE,5217.200149536133,5339.966807047526,0.0,0.0,201.3,355.6666666666667,59.7,61.166666666666664,27.57273,27.942425,50.36,53.82,48.98,0.8,51.053333333333335,2.493377896214933,0.9066666666666667,12
Tharparkar,2013,51.77,1.03,50.08,5141.200267791748,0.0,295.6,59.2,27.345457,15.518182,SUGARCANE,5151.800210952759,5261.166798909505,0.0,0.0,187.8,311.43333333333334,60.9,60.79999999999999,27.345457,27.693940666666666,54.05,50.36,53.82,1.03,52.74333333333334,2.0672284182772804,0.9166666666666669,13
Tharparkar,2014,38.44,0.81,47.57,5178.500118255615,0.0,238.5,60.600002,27.454546,15.518182,SUGARCANE,5141.200267791748,5170.066876093547,0.0,0.0,295.6,228.23333333333335,59.2,59.93333333333334,27.345457,27.421214666666668,50.08,54.05,50.36,1.03,51.49666666666667,2.215678977950818,0.9533333333333335,14
Tharparkar,2015,45.57,0.77,58.89,5232.100101470947,0.0,326.3,60.5,27.627272,15.518182,SUGARCANE,5178.500118255615,5157.166865666707,0.0,0.0,238.5,240.63333333333335,60.600002,60.23333399999999,27.454546,27.38182,47.57,50.08,54.05,0.81,50.56666666666666,3.2672975581255486,0.9566666666666667,15
Tharparkar,2016,16.27,0.28,58.82,5386.000127792358,0.0,214.4,61.5,28.054546,15.518182,SUGARCANE,5232.100101470947,5183.933495839437,0.0,0.0,326.3,286.8,60.5,60.100000666666666,27.627272,27.475758333333335,58.89,47.57,50.08,0.77,52.18,5.94500630781834,0.8700000000000001,16
Tharparkar,2017,17.27,0.29,60.1,5327.300233840942,0.0,280.0,61.2,27.90909,15.518183,SUGARCANE,5386.000127792358,5265.533449172974,0.0,0.0,214.4,259.7333333333333,61.5,60.86666733333334,28.054546,27.712121333333332,58.82,58.89,47.57,0.28,55.093333333333334,6.515491795201124,0.6200000000000002,17
Tharparkar,2018,8.05,0.18,44.34,5405.700067520142,0.0,126.9,61.4,28.145454,15.518183,SUGARCANE,5327.300233840942,5315.133487701416,0.0,0.0,280.0,273.56666666666666,61.2,61.06666666666666,27.90909,27.863636,60.1,58.82,58.89,0.29,59.27,0.7196526940127566,0.4466666666666668,18
Tharparkar,2019,13.4,0.22,59.8,5220.000164031982,0.0,395.9,60.9,27.581818,15.518183,SUGARCANE,5405.700067520142,5373.0001430511475,0.0,0.0,126.9,207.1,61.4,61.36666666666667,28.145454,28.03636333333333,44.34,60.1,58.82,0.18,54.419999999999995,8.7529652118582,0.25000000000000017,19
Tharparkar,2020,15.88,0.32,49.75,5301.200149536133,0.0,387.40002,61.7,27.800001,15.518183,SUGARCANE,5220.000164031982,5317.6668217976885,0.0,0.0,395.9,267.59999999999997,60.9,61.166666666666664,27.581818,27.87878733333333,59.8,44.34,60.1,0.22,54.74666666666667,9.013685890540739,0.23000000000000012,20
Tharparkar,2021,15.85,0.32,49.77,5343.800184249878,0.0,198.0,61.100002,27.963636,15.518183,SUGARCANE,5301.200149536133,5308.966793696086,0.0,0.0,387.40002,303.4000066666667,61.7,61.333333333333336,27.800001,27.842424333333337,49.75,59.8,44.34,0.32,51.296666666666674,7.845191733369763,0.24000000000000013,21
Tharparkar,2022,20.89,0.37,55.8,5417.100160598755,0.0,519.80005,62.0,28.172728,15.518182,SUGARCANE,5343.800184249878,5288.333499272664,0.0,0.0,198.0,327.1000066666666,61.100002,61.23333399999999,27.963636,27.781818333333334,49.77,49.75,59.8,0.32,53.10666666666666,5.79660532840845,0.28666666666666685,22
Tharparkar,2023,6.26,0.12,50.22,5285.700254440308,0.0,402.90002,60.0,27.79091,15.518183,SUGARCANE,5417.100160598755,5354.033498128255,0.0,0.0,519.80005,368.4000233333333,62.0,61.600000666666666,28.172728,27.978788333333338,55.8,49.77,49.75,0.37,51.77333333333333,3.4872099640447907,0.33666666666666684,23
Tharparkar,2024,58.18,1.34,43.52,5416.200130462647,0.0,435.7,61.2,28.145454,15.518182,SUGARCANE,5285.700254440308,5348.8668664296465,0.0,0.0,402.90002,373.56668999999994,60.0,61.033334,27.79091,27.975758,50.22,55.8,49.77,0.12,51.93,3.359062369173865,0.2700000000000002,24
Tharparkar,2003,6.24,2.6,2.4,2326.9000244140625,119.0,5.9,26.5,22.866667,19.383333,WHEAT,2359.500020980835,2329.533406575521,91.0,100.33333333333333,0.3,1.4333333333333333,26.8,26.666666666666668,23.033333,22.85555533333333,1.57,6.66,3.74,2.67,3.99,2.5541926317331667,2.033333333333333,3
Tharparkar,2004,2.0,1.19,1.68,2423.100114822388,120.0,0.6,27.1,23.333334,19.383333,WHEAT,2326.9000244140625,2328.666713078817,119.0,109.66666666666667,5.9,2.9,26.5,26.599999999999998,22.866667,22.872222333333337,2.4,1.57,6.66,2.6,3.543333333333333,2.730830154611109,2.27,4
Tharparkar,2005,3.33,1.7,1.95,2266.300067901612,91.0,3.6,26.400002,22.516668,19.383333,WHEAT,2423.100114822388,2369.833386739095,120.0,110.0,0.6,2.2666666666666666,27.1,26.8,23.333334,23.077778,1.68,2.4,1.57,1.19,1.883333333333333,0.45081407845511373,2.1533333333333333,5
Tharparkar,2006,5.77,1.68,3.43,2285.200117111206,119.0,24.0,26.400002,22.666666,19.383333,WHEAT,2266.300067901612,2338.7667357126875,91.0,110.0,3.6,3.366666666666667,26.400002,26.666667333333333,22.516668,22.905556333333333,1.95,1.68,2.4,1.7,2.01,0.36373066958946443,1.83,6
Tharparkar,2007,3.79,1.4,2.71,2382.500009536743,119.0,18.0,26.9,23.183334,19.383333,WHEAT,2285.200117111206,2324.8667666117353,119.0,110.0,24.0,9.4,26.400002,26.633334666666666,22.666666,22.83888933333333,3.43,1.95,1.68,1.68,2.3533333333333335,0.9421429473988191,1.5233333333333334,7
Tharparkar,2008,3.7,1.34,2.76,2261.100128173828,91.0,10.3,26.400002,22.433334,19.383333,WHEAT,2382.500009536743,2311.333398183187,119.0,109.66666666666667,18.0,15.200000000000001,26.9,26.566668000000004,23.183334,22.788889333333334,2.71,3.43,1.95,1.4,2.6966666666666668,0.7400900846068228,1.593333333333333,8
Tharparkar,2009,4.11,1.56,2.63,2459.4001293182373,119.0,1.7,27.1,23.6,19.383333,WHEAT,2261.100128173828,2309.6000849405923,91.0,109.66666666666667,10.3,17.433333333333334,26.400002,26.566668000000004,22.433334,22.761111333333332,2.76,2.71,3.43,1.34,2.966666666666667,0.4020364825899939,1.4733333333333334,9
Tharparkar,2010,8.69,2.59,3.35,2473.400001525879,119.0,2.4,27.2,23.666666,19.383333,WHEAT,2459.4001293182373,2367.6667556762695,119.0,109.66666666666667,1.7,10.000000000000002,27.1,26.800000666666666,23.6,23.072222666666665,2.63,2.76,2.71,1.56,2.6999999999999997,0.06557438524302607,1.4333333333333333,10
Tharparkar,2011,12.42,4.16,2.98,2217.2001247406006,119.0,11.300001,26.2,22.266668,19.383333,WHEAT,2473.400001525879,2397.9667530059814,119.0,109.66666666666667,2.4,4.800000000000002,27.2,26.900000666666667,23.666666,23.23333333333333,3.35,2.63,2.76,2.59,2.9133333333333327,0.3837099599089583,1.83,11
Tharparkar,2012,6.59,2.09,3.15,2253.600046157837,91.0,1.8000001,26.2,22.4,19.383333,WHEAT,2217.2001247406006,2383.333418528239,119.0,119.0,11.300001,5.133333666666668,26.2,26.833333333333332,22.266668,23.177778,2.98,3.35,2.63,4.16,2.9866666666666664,0.3600462933198096,2.77,12
Tharparkar,2013,5.87,2.05,2.86,2267.400079727173,91.0,9.4,26.5,22.533333,19.383333,WHEAT,2253.600046157837,2314.7333908081055,91.0,109.66666666666667,1.8000001,5.166667033333335,26.2,26.53333333333333,22.4,22.777777999999998,3.15,2.98,3.35,2.09,3.16,0.18520259177452447,2.9466666666666668,13
Tharparkar,2014,6.54,2.35,2.78,2167.600048065185,91.0,7.1,25.800001,21.983332,19.383333,WHEAT,2267.400079727173,2246.0667502085366,91.0,100.33333333333333,9.4,7.500000366666669,26.5,26.299999999999997,22.533333,22.400000333333335,2.86,3.15,2.98,2.05,2.9966666666666666,0.14571661996263266,2.766666666666667,14
Tharparkar,2015,6.66,2.39,2.78,2250.0000896453857,119.0,9.8,26.1,22.466667,19.383333,WHEAT,2167.600048065185,2229.533391316732,91.0,91.0,7.1,6.100000033333335,25.800001,26.166667,21.983332,22.305555,2.78,2.86,3.15,2.35,2.9299999999999997,0.1946792233393201,2.1633333333333336,15
Tharparkar,2016,6.54,2.19,2.99,2416.100091934204,120.0,16.6,26.900002,23.300001,19.383333,WHEAT,2250.0000896453857,2228.3334058125815,119.0,100.33333333333333,9.8,8.766666666666667,26.1,26.13333366666667,22.466667,22.32777733333333,2.78,2.78,2.86,2.39,2.8066666666666666,0.04618802153517696,2.263333333333333,16
Tharparkar,2017,4.64,1.64,2.83,2413.3000717163086,119.0,3.8000002,27.1,23.35,19.383333,WHEAT,2416.100091934204,2277.9000765482583,120.0,110.0,16.6,11.166666666666666,26.900002,26.266667666666667,23.300001,22.583333333333332,2.99,2.78,2.78,2.19,2.85,0.1212435565298247,2.31,17
Tharparkar,2018,2.62,0.98,2.67,2425.5001125335693,119.0,1.0,27.1,23.416666,19.383333,WHEAT,2413.3000717163086,2359.8000844319663,119.0,119.33333333333333,3.8000002,10.066666733333333,27.1,26.700000666666668,23.35,23.038889333333334,2.83,2.99,2.78,1.64,2.8666666666666667,0.1096965511460326,2.0733333333333337,18
Tharparkar,2019,7.34,2.47,2.98,2272.900047302246,91.0,2.7,26.400002,22.566666,19.383333,WHEAT,2425.5001125335693,2418.300092061361,119.0,119.33333333333333,1.0,7.133333400000001,27.1,27.033334,23.416666,23.355555666666664,2.67,2.83,2.99,0.98,2.83,0.16000000000000225,1.6033333333333333,19
Tharparkar,2020,8.07,2.51,3.22,2225.2000694274902,120.0,10.900001,26.300001,22.266668,19.383333,WHEAT,2272.900047302246,2370.566743850708,91.0,109.66666666666667,2.7,2.500000066666667,26.400002,26.866667333333336,22.566666,23.111110666666665,2.98,2.67,2.83,2.47,2.8266666666666667,0.15502687938978196,1.6966666666666665,20
Tharparkar,2021,6.78,2.5,2.71,2372.1000900268555,119.0,1.3000001,27.1,23.133333,19.383333,WHEAT,2225.2000694274902,2307.8667430877686,120.0,110.0,10.900001,4.8666670000000005,26.300001,26.600001000000002,22.266668,22.75,3.22,2.98,2.67,2.51,2.956666666666667,0.2757414247684495,1.986666666666667,21
Tharparkar,2022,5.98,2.37,2.52,2417.2000789642334,119.0,4.8,27.1,23.366669,19.383333,WHEAT,2372.1000900268555,2290.0667355855308,119.0,110.0,1.3000001,4.966667033333334,27.1,26.600001000000002,23.133333,22.655555666666668,2.71,3.22,2.98,2.5,2.97,0.2551470164434639,2.4933333333333336,22
Tharparkar,2023,7.65,3.01,2.55,2341.700092315674,119.0,4.8,26.6,22.966667,19.383333,WHEAT,2417.2000789642334,2338.1667461395264,119.0,119.33333333333333,4.8,5.666667033333334,27.1,26.833333666666665,23.366669,22.922223333333335,2.52,2.71,3.22,2.37,2.8166666666666664,0.3619852667351729,2.4600000000000004,23
Tharparkar,2024,7.79,1.41,5.52,2345.900058746338,120.0,13.900001,26.7,22.916666,19.383333,WHEAT,2341.700092315674,2377.0000871022544,119.0,119.0,4.8,3.633333366666667,26.6,26.933333333333337,22.966667,23.155556333333333,2.55,2.52,2.71,3.01,2.5933333333333333,0.10214368964029878,2.626666666666667,24
Thatta,2003,13.75,2.45,5.61,2887.7000827789307,184.0,344.0,34.8,30.699999,8.933333,COTTON,2968.100034713745,2957.9000549316406,184.0,184.0,57.8,111.83333499999999,35.4,35.5,31.133333,31.077778666666664,1.22,2.6,11.11,6.03,4.976666666666667,5.356251798910627,3.92,3
Thatta,2004,2.1,0.5,4.19,2900.0001277923584,184.0,54.9,35.4,30.766668,8.933333,COTTON,2887.7000827789307,2942.3333689371743,184.0,184.0,344.0,175.833335,34.8,35.333333333333336,30.699999,30.994444,5.61,1.22,2.6,2.45,3.143333333333333,2.2448682218191194,3.9033333333333338,4
Thatta,2005,2.2,0.7,3.17,2924.1001052856445,184.0,134.6,35.2,30.900002,8.933334,COTTON,2900.0001277923584,2918.600081761678,184.0,184.0,54.9,152.23333333333332,35.4,35.199999999999996,30.766668,30.866666666666664,4.19,5.61,1.22,0.5,3.673333333333334,2.240141364586917,2.9933333333333336,5
Thatta,2006,2.09,0.5,4.17,3030.099977493286,184.0,320.5,36.0,31.466667,8.933333,COTTON,2924.1001052856445,2903.933438618978,184.0,184.0,134.6,177.83333333333334,35.2,35.13333333333333,30.900002,30.788889666666666,3.17,4.19,5.61,0.7,4.323333333333333,1.2254522974532038,1.2166666666666668,6
Thatta,2007,3.28,0.81,4.06,2934.1000804901123,184.0,261.6,35.4,30.949999,8.933333,COTTON,3030.099977493286,2951.4000701904297,184.0,184.0,320.5,170.0,36.0,35.53333333333333,31.466667,31.044445666666665,4.17,3.17,4.19,0.5,3.8433333333333337,0.5832095106677659,0.5666666666666667,7
Thatta,2008,4.72,0.83,5.68,2992.199953079224,184.0,138.8,35.8,31.266668,8.933333,COTTON,2934.1000804901123,2962.766721089681,184.0,184.0,261.6,238.9,35.4,35.53333333333333,30.949999,31.105555999999996,4.06,4.17,3.17,0.81,3.7999999999999994,0.548361194834209,0.6699999999999999,8
Thatta,2009,15.51,2.07,7.48,3057.1000232696533,184.0,300.5,36.0,31.616667,8.933333,COTTON,2992.199953079224,2985.4666703542075,184.0,184.0,138.8,240.30000000000004,35.8,35.73333333333333,31.266668,31.227778,5.68,4.06,4.17,0.83,4.636666666666667,0.905225570415095,0.7133333333333334,9
Thatta,2010,17.87,1.92,9.31,3051.6000003814697,184.0,394.0,36.2,31.583334,8.933333,COTTON,3057.1000232696533,2994.4666856129966,184.0,184.0,300.5,233.63333333333335,36.0,35.73333333333333,31.616667,31.277777999999998,7.48,5.68,4.06,2.07,5.739999999999999,1.7107892915259908,1.2366666666666666,10
Thatta,2011,21.04,1.55,13.6,3007.800127029419,184.0,120.80001,35.8,31.35,8.933332,COTTON,3051.6000003814697,3033.633325576782,184.0,184.0,394.0,277.76666666666665,36.2,36.0,31.583334,31.488889666666665,9.31,7.48,5.68,1.92,7.490000000000001,1.8150206610394275,1.6066666666666667,11
Thatta,2012,42.18,6.81,6.19,2962.300012588501,184.0,181.6,35.600002,31.1,8.933334,COTTON,3007.800127029419,3038.8333835601807,184.0,184.0,120.80001,271.76667000000003,35.8,36.0,31.35,31.516667,13.6,9.31,7.48,1.55,10.13,3.1413213780191294,1.8466666666666667,12
Thatta,2013,31.95,5.29,6.04,3013.200151443481,184.0,155.2,36.0,31.383333,8.933333,COTTON,2962.300012588501,3007.2333799997964,184.0,184.0,181.6,232.13333666666665,35.600002,35.86666733333334,31.1,31.344444666666664,6.19,13.6,9.31,6.81,9.700000000000001,3.720362885526088,3.4266666666666663,13
